1	World	     5,144,000,000
2	China	     1,146,000,000
3	United States	     1,025,000,000
4	Japan	      284,500,000
5	Russia	      223,100,000
6	India	      189,300,000
7	Germany	      153,200,000
8	Canada	      131,500,000
9	Italy	      122,300,000
10	France	      119,100,000
11	Brazil	      106,200,000
12	Spain	      102,500,000
13	United Kingdom	       88,020,000
14	Korea, South	       80,590,000
15	Mexico	       59,330,000
16	Australia	       56,940,000
17	Iran	       56,170,000
18	Ukraine	       54,380,000
19	Taiwan	       48,750,000
20	Turkey	       44,760,000
21	Saudi Arabia	       44,490,000
22	South Africa	       44,260,000
23	Indonesia	       39,900,000
24	Poland	       35,760,000
25	Sweden	       35,290,000
26	Thailand	       32,600,000
27	Argentina	       32,070,000
28	Norway	       30,950,000
29	Venezuela	       27,500,000
30	Vietnam	       26,300,000
31	Netherlands	       25,990,000
32	Malaysia	       25,240,000
33	Romania	       24,980,000
34	Egypt	       24,670,000
35	United Arab Emirates	       23,250,000
36	Austria	       21,110,000
37	Pakistan	       20,200,000
38	Kazakhstan	       18,730,000
39	Czech Republic	       18,320,000
40	Switzerland	       17,700,000
41	Belgium	       17,500,000
42	Portugal	       17,390,000
43	Philippines	       16,360,000
44	Finland	       16,320,000
45	Chile	       15,520,000
46	Greece	       14,360,000
47	Colombia	       13,540,000
48	Denmark	       13,420,000
49	Uzbekistan	       12,400,000
50	Israel	       12,070,000
51	Bulgaria	       12,000,000
52	Kuwait	       10,940,000
53	Hong Kong	       10,660,000
54	Singapore	       10,470,000
55	Algeria	       10,380,000
56	Iraq	       10,110,000
57	Hungary	        9,900,000
58	Korea, North	        9,500,000
59	New Zealand	        9,482,000
60	Paraguay	        8,816,000
61	Serbia	        8,359,000
62	Syria	        8,200,000
63	Belarus	        8,032,000
64	Peru	        7,982,000
65	Ireland	        7,401,000
66	Slovakia	        7,155,000
67	Libya	        6,766,000
68	Morocco	        6,164,000
69	Cuba	        5,914,000
70	Nigeria	        5,898,000
71	Bangladesh	        5,819,000
72	Azerbaijan	        5,798,000
73	Puerto Rico	        5,515,000
74	Ecuador	        4,939,000
75	Georgia	        4,538,000
76	Tajikistan	        4,500,000
77	Bosnia and Herzegovina	        4,341,000
78	Oman	        4,202,000
79	Croatia	        4,021,000
80	Qatar	        3,893,000
81	Lithuania	        3,820,000
82	Tunisia	        3,648,000
83	Kyrgyzstan	        3,640,000
84	Slovenia	        3,400,000
85	Armenia	        3,173,000
86	Bahrain	        3,168,000
87	Jordan	        3,140,000
88	Sri Lanka	        3,139,000
89	Dominican Republic	        2,973,000
90	Turkmenistan	        2,852,000
91	Guatemala	        2,673,000
92	Estonia	        2,661,000
93	Iceland	        2,571,000
94	Uruguay	        2,516,000
95	Costa Rica	        2,490,000
96	Congo, Democratic Republic of the	        2,475,000
97	Sudan	        2,338,000
98	Lebanon	        2,314,000
99	Mozambique	        2,280,000
100	Latvia	        2,164,000
101	Zimbabwe	        2,005,000
102	Ghana	        1,985,000
103	Macedonia	        1,940,000
104	Burma	        1,860,000
105	Laos	        1,855,000
106	Panama	        1,815,000
107	Kenya	        1,706,000
108	Luxembourg	        1,702,000
109	Honduras	        1,697,000
110	Zambia	        1,679,000
111	Albania	        1,610,000
112	Bhutan	        1,505,000
113	El Salvador	        1,501,000
114	Trinidad and Tobago	        1,429,000
115	Cyprus	        1,392,000
116	Yemen	        1,330,000
117	Bolivia	        1,317,000
118	Cote d'Ivoire	        1,222,000
119	Jamaica	        1,198,000
120	Ethiopia	        1,180,000
121	Angola	        1,155,000
122	Cameroon	        1,115,000
123	Nicaragua	        1,108,000
124	Tanzania	         957,000
125	Brunei	         894,000
126	Mauritius	         885,200
127	Montenegro	         868,000
128	Mongolia	         833,200
129	Nepal	         717,000
130	Papua New Guinea	         700,000
131	Senegal	         638,000
132	Malta	         573,000
133	Congo, Republic of the	         559,000
134	Guam	         553,000
135	Moldova	         551,000
136	Uganda	         529,000
137	Namibia	         508,000
138	Bahamas, The	         490,000
139	Afghanistan	         489,100
140	Macau	         472,000
141	New Caledonia	         421,000
142	Gabon	         415,000
143	Madagascar	         406,000
144	Guinea	         393,000
145	Cambodia	         390,900
146	Suriname	         389,000
147	Guyana	         343,000
148	Virgin Islands	         323,000
149	Mali	         304,000
150	Malawi	         299,500
151	Aruba	         266,000
152	Mauritania	         253,000
153	Burkina Faso	         252,000
154	Barbados	         239,100
155	Fiji	         219,100
156	Liberia	         197,000
157	Bermuda	         165,000
158	Cayman Islands	         152,600
159	Niger	         145,000
160	West Bank	         140,000
161	French Polynesia	         140,000
162	Eritrea	         139,000
163	Greenland	         137,000
164	Botswana	         132,000
165	Swaziland	         130,000
166	Djibouti	         130,000
167	Haiti	         130,000
168	Belize	         102,100
169	Faroe Islands	         100,100
170	Seychelles	          95,000
171	Cape Verde	          89,800
172	Togo	          85,000
173	Somalia	          80,000
174	Saint Lucia	          76,000
175	Lesotho	          76,000
176	Maldives	          62,010
177	Benin	          60,000
178	American Samoa	          60,000
179	Western Sahara	          58,000
180	Rwanda	          56,250
181	Gambia, The	          53,000
182	Burundi	          52,000
183	Sierra Leone	          52,000
184	Turks and Caicos Islands	          50,000
185	Saint Vincent and the Grenadines	          49,000
186	Central African Republic	          46,000
187	Samoa	          41,100
188	Gibraltar	          36,000
189	Grenada	          33,000
190	Equatorial Guinea	          31,000
191	Chad	          31,000
192	Antigua and Barbuda	          27,000
193	Saint Pierre and Miquelon	          27,000
194	Dominica	          22,200
195	Saint Kitts and Nevis	          22,000
196	Guinea-Bissau	          21,000
197	Solomon Islands	          14,000
198	Sao Tome and Principe	          14,000
199	Tonga	          12,000
200	Vanuatu	          12,000
201	Nauru	          11,000
202	British Virgin Islands	          10,000
203	Montserrat	          10,000
204	Falkland Islands (Islas Malvinas)	          10,000
205	Cook Islands	           8,090
206	Comoros	           6,000
207	Kiribati	           6,000
208	Saint Helena, Ascension, and Tristan da Cunha	           4,000
209	Niue	           1,000
